id,artist,album,album_art,top_emotion,id1,id2,id3,id4,id5
10106,KING,We Are KING,https://i.scdn.co/image/ab67616d0000b273dcd41e7a2333afe0bbed8d72,joy,899,3337,7400,5786,6443
10107,2 Chainz,Felt Like Cappin,https://i.scdn.co/image/ab67616d0000b273463bfb9ea842760d215afcee,anger,5841,8043,4622,9912,4559
10108,Charlie Puth,Nine Track Mind,https://i.scdn.co/image/ab67616d0000b2734fe297c018e495a97662e5ac,joy,4123,5318,3173,10393,4064
10109,Horse Feathers,Appreciation,https://i.scdn.co/image/ab67616d0000b2734f1eb12029e63ad49bca927b,sadness,6432,5378,7771,6340,3657
10110,YoungBoy Never Broke Again,Until Death Call My Name,https://i.scdn.co/image/ab67616d0000b273f54d0b9c6bec9a8d04bf0296,anger,342,8024,2096,1849,1796
10111,Leon Bridges,Good Thing,https://i.scdn.co/image/ab67616d0000b273a47ee7a49c53ccdcb38dc874,sadness,8447,8924,3444,5155,6817
10112,Iceage,Beyondless,https://i.scdn.co/image/ab67616d0000b273ff0e2131c94b679e8860c280,anger,4805,1740,4527,10211,801
10113,Brian Eno,Music for Installations,https://i.scdn.co/image/ab67616d0000b273df7d9a2a64aceb3dd84ab761,surprise,6927,2592,9717,2081,9539
10114,Paul White,Rejuvenate,https://i.scdn.co/image/ab67616d0000b273036e573c16a9cb165638243e,joy,3995,3832,5410,7400,2004
10115,Kristin Hersh,Sunny Border Blue,https://i.scdn.co/image/ab67616d0000b273582d03395e597832526ce818,sadness,10812,8270,6148,3619,1950
10116,Frank Black & the Catholics,Dog in the Sand,https://i.scdn.co/image/ab67616d0000b27319ccfbac8ea44aa7656db9a1,joy,5239,10614,5550,6257,10035
10117,Azure Ray,Azure Ray,https://i.scdn.co/image/ab67616d0000b273845c80b3f4d7f95b099889c0,sadness,6315,4197,4424,6922,593
10118,Crooked Fingers,Bring on the Snakes,https://i.scdn.co/image/ab67616d0000b273db2d03963315e59b6b97b6a5,sadness,1261,7786,8227,8536,6929
10119,Pixies,Complete B-Sides,https://i.scdn.co/image/ab67616d0000b273f3663d95fcc6dbba38e2eed3,anger,10355,10876,7487,8740,2683
10120,Lightning Bolt,Ride the Skies,https://i.scdn.co/image/ab67616d0000b27379baae486e3d182cb8a813e7,surprise,7429,3802,4674,1735,2552
10121,Of Montreal,The Early Four Track Recordings,https://i.scdn.co/image/ab67616d0000b2737ef7a8ef3f28aabd92082400,joy,6161,939,155,10239,4002
10122,The Donnas,Turn 21,https://i.scdn.co/image/ab67616d0000b2734912fc21614229aa28c31e2a,anger,10990,4646,5366,8176,1493
10123,Call and Response,Call and Response,https://i.scdn.co/image/ab67616d0000b2730c742efbe633b94a021f418d,surprise,781,2303,7325,8732,9896
10124,Arcade Fire,Arcade Fire EP,https://i.scdn.co/image/ab67616d0000b27344e60b4dc68532b8b2e0f1c7,anger,6512,7814,9580,6311,4530
10125,Circus Devils,Five,https://i.scdn.co/image/ab67616d0000b27341bc3b391bd00b922066749a,anger,2606,400,3497,363,118
10126,Piano Magic,Disaffected,https://i.scdn.co/image/ab67616d0000b273822269d10535e41972b1080e,anger,8392,5083,6036,3797,7038
10127,Röyksopp,The Understanding,https://i.scdn.co/image/ab67616d0000b273c5e135b791c1d7182e202398,sadness,10843,5570,2695,7741,1445
10128,Ying Yang Twins,U.S.A. (United State of Atlanta),https://i.scdn.co/image/ab67616d0000b273123e64de8c798635904e0c60,anger,3431,6379,7871,1940,8770
10129,Alex Bleeker and the Freaks,How Far Away,https://i.scdn.co/image/ab67616d0000b2738167cefa8c2c8c563cc910a1,anger,2806,4422,5995,15,1815
10130,French Montana,Excuse My French,https://i.scdn.co/image/ab67616d0000b27345d4d15e4b79fc714df2598b,anger,8678,4119,1932,541,8421
10131,Eleanor Friedberger,Personal Record,https://i.scdn.co/image/ab67616d0000b273af7e75c2300051a18f10adc0,anger,10774,5370,8015,6396,661
10132,Beacon,The Ways We Separate,https://i.scdn.co/image/ab67616d0000b273e6ea251c399482a270a2646e,joy,6669,9995,6583,10194,9069
10133,Alice in Chains,The Devil Put Dinosaurs Here,https://i.scdn.co/image/ab67616d0000b27399cf6d3705107207c76e2d2d,anger,5104,1048,1016,7295,5392
10134,Disclosure,Settle,https://i.scdn.co/image/ab67616d0000b2737d9cf15a27f29ffc8ef01e8d,joy,1633,1887,7663,5114,2153
10135,Shining,One One One,https://i.scdn.co/image/ab67616d0000b273fe88174de609faba4912e795,anger,6818,9308,1132,2610,10868
10136,Rogue Wave,Nightingale Floors,https://i.scdn.co/image/ab67616d0000b27389747f97ae17cf759929a620,sadness,2976,3022,10469,8611,1358
10137,The Orb,The Dream,https://i.scdn.co/image/ab67616d0000b273d49e60dbfeff60b6dc431ed4,anger,650,8262,8916,8328,10673
10138,My Morning Jacket,Evil Urges,https://i.scdn.co/image/ab67616d0000b27392e87c6711abe16e9e56db5a,joy,2979,4139,2376,10101,697
10139,Okay,Huggable Dust,https://i.scdn.co/image/ab67616d0000b2737624f3ca0b260ae4b85b8dfb,joy,4365,7260,10703,11009,10305
10140,Lemuria,Get Better,https://i.scdn.co/image/ab67616d0000b273583ad1f13b17386faacffbe1,anger,9098,8892,8279,2859,4228
10141,The Death Set,Worldwide,https://i.scdn.co/image/ab67616d0000b273161217a852d32e52198545af,surprise,7576,4303,5654,4379,4803
10142,Fleet Foxes,Fleet Foxes,https://i.scdn.co/image/ab67616d0000b2733818b4c636e2a7fdea3bf965,joy,10345,8518,8931,6126,4437
10143,Marc Ribot,Party Intellectuals,https://i.scdn.co/image/ab67616d0000b2737d907a1e7c3d0d42e91597cd,anger,4985,2701,2504,3884,1054
10144,Young Knives,Superabundance,https://i.scdn.co/image/ab67616d0000b2737ede8732c185210872c7468f,anger,6032,4987,5031,8632,9454
10145,Vetiver,Thing of the Past,https://i.scdn.co/image/ab67616d0000b27379b455c705f249cc33f6c41b,joy,9875,3211,4019,211,8710
10146,Real Estate,In Mind,https://i.scdn.co/image/ab67616d0000b2735be34ac9533490e9a764fadd,surprise,11010,5624,3473,1953,5895
10147,The Jesus and Mary Chain,Damage and Joy,https://i.scdn.co/image/ab67616d0000b273655fbd9e0332ad6f42fadd4d,joy,2882,1949,4093,6884,7634
10148,Soundgarden,Ultramega OK,https://i.scdn.co/image/ab67616d0000b273bf2bfcbb44d19e0ac0bc8025,anger,9613,3392,6870,8379,7568
10149,Obituary,Obituary,https://i.scdn.co/image/ab67616d0000b2738fe31706df1dbc26c187b3cd,sadness,2861,8151,6215,9479,9226
10150,Aceyalone,Hip Hop and the World We Live In,https://i.scdn.co/image/ab67616d0000b273d7bff3fec3da4afe6251c4eb,anger,10571,7876,5511,7130,7430
10151,No Knife,Riot for Romance!,https://i.scdn.co/image/ab67616d0000b273b5a2100fd05138916c3e11c0,sadness,10274,10482,4343,5964,7807
10152,Har Mar Superstar,You Can Feel Me,https://i.scdn.co/image/ab67616d0000b273b3e7e14ffd40f2115e8447e2,joy,2316,7926,8794,10196,297
10153,The Legendary Pink Dots,All the King's Men,https://i.scdn.co/image/ab67616d0000b273dd8fa8913def11d7473a883f,sadness,7838,8806,6613,10417,5863
10154,Summer at Shatter Creek,Summer at Shatter Creek,https://i.scdn.co/image/ab67616d0000b273c5ae849050e0f1e1218f0d54,sadness,9463,6860,9306,9465,5959
10155,Kodak Black,Heart Break Kodak,https://i.scdn.co/image/ab67616d0000b273e2d884211fae50ac5318a428,anger,864,2025,4056,1507,6663
10156,Loma,Loma,https://i.scdn.co/image/ab67616d0000b2735cd6b3f425ac422f58b680e0,surprise,2295,3316,1679,2020,5383
10157,American Nightmare,American Nightmare,https://i.scdn.co/image/ab67616d0000b2739cbb66ad8d316634638872ac,sadness,9844,1888,6827,2535,4329
10158,Superchunk,What a Time to Be Alive,https://i.scdn.co/image/ab67616d0000b27366f49ed1bc69bd1b1623216e,sadness,1403,5905,4240,6293,8367
10159,Everything Is Recorded,Everything Is Recorded by Richard Russell,https://i.scdn.co/image/ab67616d0000b27375e0d7e95431c77ee3fdb064,sadness,10400,6841,5252,5075,10254
10160,Wild Beasts,Last Night All My Dreams Came True,https://i.scdn.co/image/ab67616d0000b2730fb5a45b4434eb973ce3199b,joy,9364,1518,10910,2385,5814
10161,U.S. Girls,In a Poem Unlimited,https://i.scdn.co/image/ab67616d0000b2731fe365b735112bcc5ebb4917,surprise,10902,7931,7657,8735,8713
10162,Mirah,(a)spera,https://i.scdn.co/image/ab67616d0000b27326ecf42d4cb61266b50422f0,joy,9182,6365,1973,4959,2972
10163,Marissa Nadler,Little Hells,https://i.scdn.co/image/ab67616d0000b2731a85fff7f9a2d3cc84ea1501,sadness,1429,2810,7800,3985,122
10164,Conor Oberst,Upside Down Mountain,https://i.scdn.co/image/ab67616d0000b273df72c3d108538e9cc7c62ec8,surprise,7393,8249,13,4086,8133
10165,Moon B,II,https://i.scdn.co/image/ab67616d0000b273fc02fc0289981a7150f5ecb2,anger,10153,944,594,9689,10428
10166,Sturgill Simpson,Metamodern Sounds in Country Music,https://i.scdn.co/image/ab67616d0000b2738bfd04101fb8644f33acba3b,sadness,654,10385,8169,1147,311
10167,Agalloch,The Serpent & the Sphere,https://i.scdn.co/image/ab67616d0000b2730ae7cb71d65ff61aa835da57,anger,10003,1612,2534,60,7275
10168,The Pains of Being Pure at Heart,Days of Abandon,https://i.scdn.co/image/ab67616d0000b2733fc2a1678a21a2cb8216a9f8,sadness,5895,294,6354,9338,3327
10169,Morrissey,Ringleader of the Tormentors,https://i.scdn.co/image/ab67616d0000b2734c90f8f53d65a47d78bf7d77,sadness,9863,4709,2647,9774,777
10170,The Essex Green,Cannibal Sea,https://i.scdn.co/image/ab67616d0000b27340996b188c23816727faec2c,surprise,5269,1003,8608,2689,7931
10171,The Vines,Vision Valley,https://i.scdn.co/image/ab67616d0000b273ad91122cbbece420bdcc37d4,sadness,7248,4720,5580,2113,6699
10172,The Flaming Lips,At War With the Mystics,https://i.scdn.co/image/ab67616d0000b27380c1655e4dbb8d666f6c0c40,surprise,2272,4900,9472,10984,1334
10173,Feathers,Feathers,https://i.scdn.co/image/ab67616d0000b27380e5daae601767d934bceea2,sadness,493,5474,7666,10273,6579
10174,Minus the Bear,Omni,https://i.scdn.co/image/ab67616d0000b27364854f5ca53206ef3501d4c0,sadness,549,6759,3770,7581,9519
10175,The Hold Steady,Heaven Is Whenever,https://i.scdn.co/image/ab67616d0000b273d518ac31f5ff644abca4029b,joy,10837,3324,5987,5000,392
10176,The Joy Formidable,A Balloon Called Moaning,https://i.scdn.co/image/ab67616d0000b273cf7ebaa498e520bbdc619c67,joy,3213,10964,470,1913,8356
10177,The Dillinger Escape Plan,Option Paralysis,https://i.scdn.co/image/ab67616d0000b2735da93ad9d9d4807f042bb6a3,surprise,727,1751,8216,873,9273
10178,Broken Social Scene,Forgiveness Rock Record,https://i.scdn.co/image/ab67616d0000b273eb9192ae4a0ed55c08ca38e9,joy,3815,877,2503,1464,9376
10179,Jahcoozi,Barefoot Wanderer,https://i.scdn.co/image/ab67616d0000b2738a2edd0df461911bbbd75684,sadness,5222,9012,9438,6102,3930
10180,Team Ghost,You Never Did Anything Wrong to Me,https://i.scdn.co/image/ab67616d0000b273153bdf186f6be89f3191abdc,sadness,6590,715,3429,9227,2313
10181,Alexi Murdoch,Time Without Consequence,https://i.scdn.co/image/ab67616d0000b2732c48c2f1f653aa8abb23408a,joy,6099,1977,5427,628,1019
10182,Now It's Overhead,Dark Light Daybreak,https://i.scdn.co/image/ab67616d0000b27329c85d5720288f7ef742ce79,sadness,8504,1096,7301,6782,9836
10183,Akron/Family,Meek Warrior,https://i.scdn.co/image/ab67616d0000b273bd3e8bd8749b07b795e1e910,anger,10835,3019,7182,1516,6109
10184,Scissor Sisters,Ta-Dah!,https://i.scdn.co/image/ab67616d0000b273ab41b12bbc0f61ebdfb2dfaf,sadness,4141,5975,6890,4137,6092
10185,The Album Leaf,Into the Blue Again,https://i.scdn.co/image/ab67616d0000b27355c4d9f64402ef2214d23990,anger,2026,7028,3690,6781,9179
10186,Sol Seppy,The Bells of 1 2,https://i.scdn.co/image/ab67616d0000b2738e628813dd5882078fc8bf7a,joy,6704,8951,8867,7421,3118
10187,The Sleepy Jackson,"Personality: One Was a Spider, One Was a Bird",https://i.scdn.co/image/ab67616d0000b273c65903c805e4a6fa2a3e6b07,anger,7956,7697,9649,5235,10597
10188,Thursday,Full Collapse,https://i.scdn.co/image/ab67616d0000b2736a592e74ff9456c0a2e39e47,sadness,771,8801,3403,5998,9916
10189,The Get Up Kids,On a Wire,https://i.scdn.co/image/ab67616d0000b273b4f621ac8f18acab21e1f407,sadness,6997,10661,10663,2940,7565
10190,Enon,High Society,https://i.scdn.co/image/ab67616d0000b2739339eb889b4e147e483aeb3e,anger,738,5292,6050,5149,7018
10191,Yoni & Geti,Testarossa,https://i.scdn.co/image/ab67616d0000b273c3fdd2aab0fb965d38bd67a6,anger,536,7017,5825,1206,7151
10192,Lush,Gala,https://i.scdn.co/image/ab67616d0000b2734cbeb525e5ff77325b81bdd1,sadness,4095,6681,8072,3977,4922
10193,Drake,VIEWS,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,anger,5209,972,5719,9097,1687
10194,Anna Wise,The Feminine: Act I,https://i.scdn.co/image/ab67616d0000b273076dafc4637d6c8f6d34b386,joy,6669,6846,10521,6993,7516
10195,Prince,Sign o’ the Times,https://i.scdn.co/image/ab67616d0000b2730f15bc9fc5979caf46be6205,joy,5948,4380,10940,2067,3074
10196,Prince,1999,https://i.scdn.co/image/ab67616d0000b273337c5517a9a62e0c3f17d59f,joy,9084,1622,7633,10384,6909
10197,"Prince, The Revolution",Parade,https://i.scdn.co/image/ab67616d0000b27323cc0f0a925845a3de4aca38,joy,2826,3918,1512,214,435
10198,"Prince, The New Power Generation",Diamonds and Pearls,https://i.scdn.co/image/ab67616d0000b273a3c44b7a278ab2140b49d81c,joy,1622,10196,2699,3768,10384
10199,OMBRE,Believe You Me,https://i.scdn.co/image/ab67616d0000b27384da3a7c2eb886b9087f2d54,joy,1927,10648,9633,1041,7954
10200,JJ DOOM,Key to the Kuffs,https://i.scdn.co/image/ab67616d0000b27301a16ebdeb383059af0784b8,anger,10541,3458,428,2357,3813
10201,Four Tet,Pink,https://i.scdn.co/image/ab67616d0000b2730c0bb65462ee3d704aec1fce,sadness,8982,5847,7596,6616,7328
10202,2 Chainz,Based on a T.R.U. Story,https://i.scdn.co/image/ab67616d0000b2730bcccf7c7e65f294c2430f9b,anger,10571,7876,10150,936,2835
10203,Krallice,Years Past Matter,https://i.scdn.co/image/ab67616d0000b273a87e93471593b955e2c0a09a,sadness,9786,404,7710,8336,2344
10204,Matthew Dear,Beams,https://i.scdn.co/image/ab67616d0000b273771cef5f4d21f9b176a2be39,sadness,4999,740,8495,7161,134
10205,Wild Nothing,Nocturne,https://i.scdn.co/image/ab67616d0000b273e5d50b202ff6719448eb9007,sadness,6863,4220,7989,7477,8897
10206,Poor Moon,Poor Moon,https://i.scdn.co/image/ab67616d0000b2733932655a0596cd3e04f6d4e9,surprise,4371,2282,4106,6461,125
10207,Descendents,Hypercaffium Spazzinate,https://i.scdn.co/image/ab67616d0000b27371051e422a006d6865835dab,sadness,2703,969,6302,6485,1403
10208,Lil Uzi Vert,The Perfect Luv Tape,https://i.scdn.co/image/ab67616d0000b2732143db1c88358d70dd898aa3,anger,1901,51,408,9350,8116
10209,Haley Bonar,Impossible Dream,https://i.scdn.co/image/ab67616d0000b273e5d75d79d184626b442718ce,anger,3001,8422,4924,121,8632
10210,Blowout,"No Beer, No Dad",https://i.scdn.co/image/ab67616d0000b273d5b8459e3f45e4072ce49dce,sadness,3548,5752,2802,9338,7594
10211,Dinosaur Jr.,Give a Glimpse of What Yer Not,https://i.scdn.co/image/ab67616d0000b273d1d6dd4c445480e4d2640f10,sadness,5048,9314,3799,1740,10112
10212,Delroy Edwards,Hangin’ At the Beach,https://i.scdn.co/image/ab67616d0000b27324caaf26db545fb56e333923,surprise,1786,7476,8821,6700,3060
10213,Cheena,Spend the Night With...,https://i.scdn.co/image/ab67616d0000b27300737e83942accc757cc9c33,sadness,4992,1727,9273,9584,10747
10214,Nao,For All We Know,https://i.scdn.co/image/ab67616d0000b273e8a627f6f15094b2eb0deba5,joy,10694,5554,8942,10300,3828
10215,Opeth,Sorceress,https://i.scdn.co/image/ab67616d0000b273349084c1acdb0f86628ae460,sadness,8904,6476,7180,2185,3049
10216,Moses Sumney,Lamentations,https://i.scdn.co/image/ab67616d0000b273ae79965f2d08f4bc5e7ab087,sadness,4809,5959,2414,7970,5939
10217,Phish,Big Boat,https://i.scdn.co/image/ab67616d0000b273963cefe279a8aa58002183e8,sadness,9888,8454,2060,257,2227
10218,Phantogram,Three,https://i.scdn.co/image/ab67616d0000b273d99618fc2eed49eb1b67d6af,sadness,294,10663,6354,8899,8174
10219,Pixies,Head Carrier,https://i.scdn.co/image/ab67616d0000b273db84d3e61b3b59cbc3f3fb5f,joy,7212,6417,4779,2381,7713
10220,Francis and the Lights,"Farewell, Starlite!",https://i.scdn.co/image/ab67616d0000b27391113e5a10d92959ee12e3e6,joy,4492,3709,4004,9554,268
10221,Neurosis,Fires Within Fires,https://i.scdn.co/image/ab67616d0000b2733023df5b29e7af60e9053336,sadness,8701,8855,9993,6411,3158
10222,Frog Eyes,Carey's Cold Spring,https://i.scdn.co/image/ab67616d0000b27317588e8f7db7e4bd67c3531e,sadness,7909,7974,7591,5532,637
10223,Hoax,Hoax,https://i.scdn.co/image/ab67616d0000b273bf627d3ed47630ae7eefefce,anger,8110,5231,4495,883,9829
10224,Pearl Jam,Lightning Bolt,https://i.scdn.co/image/ab67616d0000b273fa475954245b93ca3167469e,sadness,1793,6246,1436,10379,3712
10225,Cults,Static,https://i.scdn.co/image/ab67616d0000b273bb2c501e91fd02780cd332c6,joy,5628,5315,2549,5461,4696
10226,In Solitude,Sister,https://i.scdn.co/image/ab67616d0000b273dc99d962c3ffafc5459e0f59,sadness,8320,8868,9514,2035,9412
10227,Comethazine,Bawskee,https://i.scdn.co/image/ab67616d0000b273b1c47eba72c0d865d66703c0,anger,4127,6123,4559,10556,8043
10228,Agent Sasco,Hope River,https://i.scdn.co/image/ab67616d0000b2733158e0df211f5551540f8a36,joy,6701,1604,2089,7935,8266
10229,Eminem,Kamikaze,https://i.scdn.co/image/ab67616d0000b273e4073def0c03a91e3fceaf73,anger,6509,2712,3089,596,7848
10230,Wilder Maker,Zion,https://i.scdn.co/image/ab67616d0000b27302e0a71af8c7a3aeb4f9aa95,sadness,1158,10930,10543,8683,1802
10231,Armand Hammer,Paraffin,https://i.scdn.co/image/ab67616d0000b273989101dc3121ef8c0d94cf95,anger,530,8069,8835,8789,8523
10232,IDLES,Joy as an Act of Resistance,https://i.scdn.co/image/ab67616d0000b27322f5be50ae2fbf54de60b995,joy,93,809,131,635,6801
10233,Madder Rose,Hello June Fool,https://i.scdn.co/image/ab67616d0000b273d9a29c460b64bb23570f8fbc,surprise,1207,8474,1867,3571,2575
10234,Robyn Hitchcock,Jewels for Sophia,https://i.scdn.co/image/ab67616d0000b273f2843bc2ab2efcef3c2020f7,joy,846,10552,737,11009,7932
10235,Swans,Public Castration is a Good Idea,https://i.scdn.co/image/ab67616d0000b273c2971e08b7da3c129e5d7bf1,sadness,7946,2472,7819,658,7974
10236,Kristin Hersh,Sky Motel,https://i.scdn.co/image/ab67616d0000b273f07fb784a5a9582427a6f637,joy,6376,1240,150,10745,6995
10237,They Might Be Giants,Long Tall Weekend,https://i.scdn.co/image/ab67616d0000b273361c0add7219a88eac6914c0,surprise,1761,8650,7870,1315,5637
10238,Self,Breakfast with Girls,https://i.scdn.co/image/ab67616d0000b27370e46155e4d5c97fa1470389,joy,3673,8739,3490,1326,120
10239,Deerhoof,Holdypaws,https://i.scdn.co/image/ab67616d0000b27378f18a515ea60cef8c5cea1e,joy,5034,7064,4036,5686,3269
10240,Dungen,Stadsvandringar,https://i.scdn.co/image/ab67616d0000b2738c49dc9d36e7131fc204fdaf,anger,6041,3986,7518,4397,9105
10241,Cage,Hell's Winter,https://i.scdn.co/image/ab67616d0000b27321e1a26b0a1b8aeb0feb5fdd,sadness,1609,1584,4537,5241,6421
10242,Danger Doom,The Mouse and the Mask,https://i.scdn.co/image/ab67616d0000b2736c3fb85147fcf2972923cf2d,anger,7558,11017,1447,4275,7783
10243,Neon Blonde,Chandeliers in the Savannah,https://i.scdn.co/image/ab67616d0000b2736490c6ae5f1daa49461bdb60,joy,5456,4995,6234,9469,9077
10244,Constantines,Tournament of Hearts,https://i.scdn.co/image/ab67616d0000b27318bc81b2cb5ddf0c471f256b,joy,5431,1749,4721,4399,9351
10245,dEUS,Pocket Revolution,https://i.scdn.co/image/ab67616d0000b273f8666e6426bcdc3810f1402f,anger,4682,4410,9622,2761,6642
10246,Lord Cut-Glass,Lord Cut-Glass,https://i.scdn.co/image/ab67616d0000b273e08c14a29cd6a44241724e96,joy,5660,9947,6204,418,729
10247,Pisces,A Lovely Sight,https://i.scdn.co/image/ab67616d0000b2737ffd0665fc5a56b84b9ebd46,joy,2181,3607,6635,3462,1910
10248,Ova Looven,58:34,https://i.scdn.co/image/ab67616d0000b27301a5522fe8995dd77efd2c28,surprise,5134,9906,368,6674,1636
10249,The Innocence Mission,Befriended,https://i.scdn.co/image/ab67616d0000b273ac6bb0db76937c15f9578677,joy,5965,9295,7236,4308,254
10250,Martin L. Gore,Counterfeit 2,https://i.scdn.co/image/ab67616d0000b27337e7575acb2ae5ea8ab9bb4e,sadness,4,5387,1300,6172,9610
10251,DJ Quik,The Book of David,https://i.scdn.co/image/ab67616d0000b2737b8c01a438594fff8344ed26,anger,6422,6918,138,1123,7782
10252,The Donkeys,Born With Stripes,https://i.scdn.co/image/ab67616d0000b2739b0ac686d9a3da1d9bf9bed5,joy,10739,2666,1423,2336,613
10253,Art Department,The Drawing Board,https://i.scdn.co/image/ab67616d0000b273664669ab8e1f6569a87575f9,sadness,4904,5646,3248,7803,2340
10254,Thao & Mirah,Thao & Mirah,https://i.scdn.co/image/ab67616d0000b27311b140b28c6778a7d4307f4e,sadness,5075,10400,6449,10159,503
10255,Figurines,Figurines,https://i.scdn.co/image/ab67616d0000b273dce32aa31af4c062cef97ed2,joy,4167,7434,8663,10888,10234
10256,Acid House Kings,Music Sounds Better With You,https://i.scdn.co/image/ab67616d0000b273883be9617274433e9d5d73ce,surprise,7253,8182,2473,970,3958
10257,Reuben's Accomplice,I Blame the Scenery,https://i.scdn.co/image/ab67616d0000b273185c061fa87cf4c520b07870,joy,1167,8108,5162,2503,10178
10258,Soilwork,Natural Born Chaos,https://i.scdn.co/image/ab67616d0000b2738986e723a403b90477495319,anger,6293,8367,10158,8491,1074
10259,Josh Rouse,Under Cold Blue Stars,https://i.scdn.co/image/ab67616d0000b273140250371a59e6635452fe9d,sadness,5372,10998,9313,9646,587
10260,Neil Halstead,Sleeping on Roads,https://i.scdn.co/image/ab67616d0000b27317f5186e30dd8291a56ea7ba,joy,1967,101,8420,106,628
10261,Polygon Window,Surfing on Sine Waves,https://i.scdn.co/image/ab67616d0000b273ed97aa47a93af171d29a6f43,surprise,8960,4594,77,7328,6775
